train_id,source_station,destination_station,train_capacity,booked_seats,available_seats,waiting_list_count,day_type,festival_flag,travel_date,crowd_level 
TR8718,Meerut,Vadodara,600,166,434,25,Weekday,No,2024-11-05,low
TR8719,Meerut,Rajkot,600,116,484,49,Weekend,No,2024-12-29,low
TR8720,Meerut,Jamnagar,600,96,504,40,Weekday,No,2025-08-19,low
TR8721,Meerut,Bhavnagar,600,270,330,54,Weekend,No,2025-02-09,medium
TR8722,Meerut,Gandhinagar,600,185,415,36,Weekend,Yes,2025-08-02,low
TR8723,Meerut,Nashik,600,129,471,42,Weekend,No,2024-01-21,low
TR8724,Meerut,Aurangabad,600,191,409,20,Weekday,No,2025-07-07,low
TR8725,Meerut,Kolhapur,600,274,326,48,Weekend,No,2025-01-05,medium
TR8726,Meerut,Solapur,600,199,401,32,Weekday,No,2025-12-30,low
TR8727,Meerut,Thane,600,90,510,48,Weekday,No,2024-12-10,low
TR8728,Meerut,Navi Mumbai,600,296,304,12,Weekend,No,2024-12-15,medium
TR8729,Meerut,Amravati,600,90,510,16,Weekday,No,2024-04-03,low
TR8730,Meerut,Jodhpur,600,159,441,5,Weekday,No,2025-08-12,low
TR8731,Meerut,Udaipur,600,115,485,40,Weekday,No,2025-05-27,low
TR8732,Meerut,Ajmer,600,133,467,43,Weekday,No,2025-09-22,low
TR8733,Meerut,Kota,600,183,417,17,Weekday,No,2024-03-08,low
TR8734,Meerut,Bikaner,600,90,510,23,Weekday,No,2024-06-03,low
TR8735,Meerut,Alwar,600,165,435,34,Weekday,No,2025-10-03,low
TR8736,Meerut,Varanasi,600,224,376,45,Weekday,No,2024-01-31,low
TR8737,Meerut,Prayagraj,600,128,472,18,Weekday,No,2025-01-06,low
TR8738,Meerut,Agra,600,102,498,29,Weekday,No,2024-10-22,low
TR8739,Meerut,Bareilly,600,162,438,11,Weekday,No,2025-11-17,low
TR8740,Meerut,Gorakhpur,600,153,447,48,Weekday,No,2025-09-18,low
TR8741,Meerut,Mathura,600,140,460,52,Weekday,No,2025-10-17,low
TR8742,Meerut,Dehradun,600,112,488,44,Weekday,No,2024-07-30,low
TR8743,Meerut,Haridwar,600,194,406,48,Weekday,No,2025-03-05,low
TR8744,Meerut,Amritsar,600,198,402,45,Weekday,No,2025-05-26,low
TR8745,Meerut,Ludhiana,600,118,482,50,Weekday,Yes,2025-12-08,low
TR8746,Meerut,Jalandhar,600,124,476,25,Weekend,No,2024-01-06,low
TR8747,Meerut,Patiala,600,175,425,12,Weekday,No,2025-12-15,low
TR8748,Meerut,Chandigarh,600,123,477,57,Weekday,No,2024-09-16,low
TR8749,Meerut,Jammu,600,178,422,0,Weekday,No,2024-04-03,low
TR8750,Meerut,Srinagar,600,239,361,24,Weekday,No,2025-03-25,low
TR8751,Meerut,Raipur,600,166,434,43,Weekday,No,2025-07-25,low
TR8752,Meerut,Bilaspur,600,111,489,47,Weekday,No,2024-04-04,low
TR8753,Meerut,Durg,600,188,412,41,Weekday,No,2024-01-30,low
TR8754,Meerut,Jabalpur,600,160,440,29,Weekday,No,2025-10-17,low
TR8755,Meerut,Gwalior,600,162,438,55,Weekday,No,2025-11-13,low
TR8756,Meerut,Ujjain,600,192,408,14,Weekday,No,2024-04-24,low
TR8757,Meerut,Rewa,600,202,398,8,Weekday,No,2025-10-22,low
TR8758,Meerut,Dhanbad,600,171,429,37,Weekday,No,2025-10-27,low
TR8759,Meerut,Asansol,600,166,434,19,Weekday,No,2025-12-30,low
TR8760,Meerut,Jamshedpur,600,268,332,28,Weekday,No,2024-06-07,medium
TR8761,Meerut,Tatanagar,600,227,373,27,Weekday,No,2025-02-27,low
TR8762,Meerut,Gaya,600,209,391,15,Weekend,No,2025-12-27,low
TR8763,Meerut,Muzaffarpur,600,175,425,59,Weekday,Yes,2025-10-21,low
TR8764,Meerut,Bhagalpur,600,121,479,22,Weekday,No,2025-03-18,low
TR8765,Meerut,Siliguri,600,223,377,40,Weekday,No,2024-05-24,low
TR8766,Meerut,New Jalpaiguri,600,176,424,9,Weekend,No,2024-03-02,low
TR8767,Meerut,Durgapur,600,141,459,59,Weekday,No,2024-07-08,low
TR8768,Meerut,Howrah,600,157,443,59,Weekend,No,2024-02-17,low
TR8769,Meerut,Malda,600,123,477,4,Weekday,No,2024-05-22,low
TR8770,Meerut,Panaji,600,220,380,38,Weekend,No,2024-02-24,low
TR8771,Bareilly,Delhi,600,202,398,35,Weekday,No,2025-07-11,low
TR8772,Bareilly,New Delhi,600,178,422,10,Weekday,No,2025-03-07,low
TR8773,Bareilly,Mumbai,600,167,433,46,Weekday,Yes,2025-01-13,low
TR8774,Bareilly,Chennai,600,136,464,45,Weekday,No,2025-08-14,low
TR8775,Bareilly,Kolkata,600,90,510,50,Weekend,No,2024-10-27,low
TR8776,Bareilly,Bangalore,600,101,499,36,Weekday,No,2024-10-21,low
TR8777,Bareilly,Hyderabad,600,133,467,42,Weekday,Yes,2024-05-31,low
TR8778,Bareilly,Pune,600,126,474,43,Weekday,No,2024-11-21,low
TR8779,Bareilly,Ahmedabad,600,183,417,46,Weekday,No,2024-05-07,low
TR8780,Bareilly,Jaipur,600,208,392,35,Weekday,No,2025-03-06,low
TR8781,Bareilly,Surat,600,163,437,44,Weekday,No,2025-12-30,low
TR8782,Bareilly,Lucknow,600,237,363,3,Weekday,No,2025-01-24,low
TR8783,Bareilly,Kanpur,600,131,469,37,Weekday,No,2024-08-06,low
TR8784,Bareilly,Nagpur,600,162,438,12,Weekend,No,2025-05-17,low
TR8785,Bareilly,Indore,600,166,434,24,Weekday,No,2025-08-22,low
TR8786,Bareilly,Bhopal,600,221,379,46,Weekday,No,2024-12-10,low
TR8787,Bareilly,Patna,600,174,426,6,Weekday,No,2024-07-01,low
TR8788,Bareilly,Ranchi,600,175,425,45,Weekday,No,2025-06-05,low
TR8789,Bareilly,Bhubaneswar,600,90,510,15,Weekday,No,2024-05-16,low
TR8790,Bareilly,Cuttack,600,126,474,45,Weekday,No,2025-12-30,low
TR8791,Bareilly,Puri,600,222,378,45,Weekday,No,2024-08-20,low
TR8792,Bareilly,Rourkela,600,90,510,0,Weekday,No,2024-09-13,low
TR8793,Bareilly,Sambalpur,600,233,367,14,Weekend,No,2025-06-15,low
TR8794,Bareilly,Guwahati,600,193,407,48,Weekday,No,2024-01-09,low
TR8795,Bareilly,Dibrugarh,600,133,467,20,Weekday,No,2024-05-28,low
TR8796,Bareilly,Agartala,600,129,471,26,Weekday,No,2024-04-01,low
TR8797,Bareilly,Silchar,600,260,340,0,Weekend,No,2024-10-12,medium
TR8798,Bareilly,Visakhapatnam,600,237,363,41,Weekend,No,2025-02-08,low
TR8799,Bareilly,Vijayawada,600,163,437,5,Weekend,Yes,2024-05-11,low
TR8800,Bareilly,Guntur,600,175,425,16,Weekend,No,2024-09-08,low
TR8801,Bareilly,Tirupati,600,138,462,28,Weekday,No,2025-07-18,low
TR8802,Bareilly,Rajahmundry,600,175,425,46,Weekday,No,2025-11-18,low
TR8803,Bareilly,Warangal,600,137,463,29,Weekday,No,2024-01-11,low
TR8804,Bareilly,Nizamabad,600,165,435,58,Weekday,No,2025-04-03,low
TR8805,Bareilly,Coimbatore,600,256,344,31,Weekday,No,2024-01-19,medium
TR8806,Bareilly,Madurai,600,164,436,15,Weekday,No,2025-01-15,low
TR8807,Bareilly,Trichy,600,119,481,11,Weekend,No,2025-10-04,low
TR8808,Bareilly,Salem,600,103,497,47,Weekday,No,2025-08-06,low
TR8809,Bareilly,Erode,600,175,425,27,Weekday,No,2024-06-19,low
TR8810,Bareilly,Tirunelveli,600,132,468,36,Weekday,No,2024-07-08,low
TR8811,Bareilly,Thoothukudi,600,181,419,22,Weekend,No,2025-07-26,low
TR8812,Bareilly,Vellore,600,91,509,16,Weekday,No,2025-08-22,low
TR8813,Bareilly,Kochi,600,202,398,35,Weekday,No,2024-07-24,low
TR8814,Bareilly,Thiruvananthapuram,600,118,482,17,Weekday,No,2024-01-03,low
TR8815,Bareilly,Kozhikode,600,171,429,59,Weekday,No,2024-11-20,low
TR8816,Bareilly,Thrissur,600,153,447,43,Weekday,No,2025-03-28,low
TR8817,Bareilly,Kollam,600,251,349,49,Weekday,No,2024-11-20,medium
TR8818,Bareilly,Mysore,600,177,423,17,Weekday,No,2025-11-14,low
TR8819,Bareilly,Mangalore,600,262,338,1,Weekend,No,2025-08-17,medium
TR8820,Bareilly,Hubli,600,196,404,2,Weekday,No,2025-07-29,low
TR8821,Bareilly,Belgaum,600,237,363,51,Weekday,No,2024-01-15,low
TR8822,Bareilly,Davangere,600,159,441,52,Weekday,No,2025-09-16,low
TR8823,Bareilly,Vadodara,600,186,414,40,Weekend,No,2025-07-06,low
TR8824,Bareilly,Rajkot,600,227,373,35,Weekday,No,2024-10-17,low
TR8825,Bareilly,Jamnagar,600,212,388,12,Weekday,No,2025-03-06,low
TR8826,Bareilly,Bhavnagar,600,194,406,45,Weekday,No,2025-08-25,low
TR8827,Bareilly,Gandhinagar,600,153,447,30,Weekday,No,2025-10-24,low
TR8828,Bareilly,Nashik,600,161,439,36,Weekday,No,2025-02-06,low
TR8829,Bareilly,Aurangabad,600,224,376,1,Weekday,No,2024-01-31,low
TR8830,Bareilly,Kolhapur,600,234,366,30,Weekday,No,2025-03-28,low
TR8831,Bareilly,Solapur,600,140,460,41,Weekday,No,2025-05-12,low
TR8832,Bareilly,Thane,600,133,467,46,Weekday,No,2024-02-13,low
TR8833,Bareilly,Navi Mumbai,600,126,474,8,Weekday,No,2025-08-20,low
TR8834,Bareilly,Amravati,600,209,391,1,Weekday,No,2024-05-27,low
TR8835,Bareilly,Jodhpur,600,124,476,51,Weekend,Yes,2025-10-12,low
TR8836,Bareilly,Udaipur,600,208,392,18,Weekday,No,2025-02-06,low
TR8837,Bareilly,Ajmer,600,195,405,28,Weekday,No,2024-08-23,low
TR8838,Bareilly,Kota,600,143,457,37,Weekday,No,2024-02-12,low
TR8839,Bareilly,Bikaner,600,244,356,29,Weekend,No,2024-01-14,medium
TR8840,Bareilly,Alwar,600,99,501,56,Weekday,Yes,2025-06-25,low
TR8841,Bareilly,Varanasi,600,249,351,50,Weekday,No,2024-10-02,medium
TR8842,Bareilly,Prayagraj,600,184,416,23,Weekend,No,2025-09-06,low
TR8843,Bareilly,Agra,600,90,510,11,Weekday,No,2024-06-17,low
TR8844,Bareilly,Meerut,600,245,355,58,Weekday,No,2025-11-03,medium
TR8845,Bareilly,Gorakhpur,600,216,384,42,Weekday,No,2025-11-19,low
TR8846,Bareilly,Mathura,600,148,452,45,Weekday,No,2024-03-15,low
TR8847,Bareilly,Dehradun,600,123,477,27,Weekday,No,2025-04-17,low
TR8848,Bareilly,Haridwar,600,94,506,29,Weekday,No,2025-11-17,low
TR8849,Bareilly,Amritsar,600,285,315,10,Weekend,Yes,2024-08-24,medium
TR8850,Bareilly,Ludhiana,600,125,475,25,Weekday,No,2024-02-19,low
TR8851,Bareilly,Jalandhar,600,108,492,32,Weekday,No,2025-10-01,low
TR8852,Bareilly,Patiala,600,182,418,7,Weekday,No,2024-12-12,low
TR8853,Bareilly,Chandigarh,600,90,510,38,Weekend,No,2024-01-20,low
TR8854,Bareilly,Jammu,600,122,478,36,Weekend,No,2025-09-06,low
TR8855,Bareilly,Srinagar,600,217,383,50,Weekend,Yes,2025-05-11,low
TR8856,Bareilly,Raipur,600,191,409,3,Weekday,No,2024-02-21,low
TR8857,Bareilly,Bilaspur,600,150,450,13,Weekday,No,2024-07-08,low
TR8858,Bareilly,Durg,600,170,430,25,Weekend,No,2024-01-14,low
TR8859,Bareilly,Jabalpur,600,148,452,52,Weekend,No,2025-11-29,low
TR8860,Bareilly,Gwalior,600,166,434,14,Weekday,No,2024-01-19,low
TR8861,Bareilly,Ujjain,600,132,468,58,Weekday,No,2025-08-04,low
TR8862,Bareilly,Rewa,600,141,459,57,Weekday,No,2025-01-08,low
TR8863,Bareilly,Dhanbad,600,140,460,5,Weekend,No,2025-03-01,low
TR8864,Bareilly,Asansol,600,134,466,21,Weekend,No,2025-08-16,low
TR8865,Bareilly,Jamshedpur,600,219,381,15,Weekday,No,2025-10-16,low
TR8866,Bareilly,Tatanagar,600,206,394,29,Weekday,No,2024-04-03,low
TR8867,Bareilly,Gaya,600,124,476,55,Weekend,Yes,2024-01-14,low
TR8868,Bareilly,Muzaffarpur,600,112,488,22,Weekday,No,2024-04-01,low
TR8869,Bareilly,Bhagalpur,600,161,439,39,Weekday,No,2025-05-13,low
TR8870,Bareilly,Siliguri,600,272,328,8,Weekday,No,2025-02-19,medium
TR8871,Bareilly,New Jalpaiguri,600,120,480,34,Weekend,No,2024-03-02,low
TR8872,Bareilly,Durgapur,600,161,439,21,Weekday,Yes,2024-06-20,low
TR8873,Bareilly,Howrah,600,173,427,55,Weekday,No,2025-01-27,low
TR8874,Bareilly,Malda,600,164,436,46,Weekday,No,2025-06-17,low
TR8875,Bareilly,Panaji,600,147,453,12,Weekend,No,2024-09-08,low
TR8876,Gorakhpur,Delhi,600,224,376,37,Weekday,No,2025-11-25,low
TR8877,Gorakhpur,New Delhi,600,191,409,20,Weekday,No,2025-12-26,low
TR8878,Gorakhpur,Mumbai,600,210,390,26,Weekend,No,2025-07-13,low
TR8879,Gorakhpur,Chennai,600,197,403,27,Weekday,No,2024-11-28,low
TR8880,Gorakhpur,Kolkata,600,212,388,49,Weekday,No,2025-10-03,low
TR8881,Gorakhpur,Bangalore,600,245,355,17,Weekday,No,2025-06-16,medium
TR8882,Gorakhpur,Hyderabad,600,233,367,0,Weekday,No,2025-01-14,low
TR8883,Gorakhpur,Pune,600,281,319,11,Weekday,No,2024-11-20,medium
TR8884,Gorakhpur,Ahmedabad,600,227,373,49,Weekend,No,2025-08-31,low
TR8885,Gorakhpur,Jaipur,600,137,463,17,Weekday,No,2025-02-11,low
TR8886,Gorakhpur,Surat,600,210,390,3,Weekday,Yes,2024-05-13,low
TR8887,Gorakhpur,Lucknow,600,203,397,24,Weekday,No,2025-12-31,low
TR8888,Gorakhpur,Kanpur,600,261,339,52,Weekday,No,2024-02-19,medium
TR8889,Gorakhpur,Nagpur,600,123,477,52,Weekday,No,2025-05-23,low
TR8890,Gorakhpur,Indore,600,196,404,56,Weekday,No,2025-04-24,low
TR8891,Gorakhpur,Bhopal,600,136,464,41,Weekday,No,2025-03-04,low
TR8892,Gorakhpur,Patna,600,194,406,49,Weekday,No,2024-02-07,low
TR8893,Gorakhpur,Ranchi,600,159,441,46,Weekday,No,2024-12-26,low
TR8894,Gorakhpur,Bhubaneswar,600,192,408,1,Weekday,No,2025-10-14,low
TR8895,Gorakhpur,Cuttack,600,101,499,25,Weekday,No,2024-06-24,low
TR8896,Gorakhpur,Puri,600,207,393,31,Weekday,No,2025-05-20,low
TR8897,Gorakhpur,Rourkela,600,179,421,27,Weekday,No,2025-09-19,low
TR8898,Gorakhpur,Sambalpur,600,176,424,49,Weekday,No,2025-11-27,low
TR8899,Gorakhpur,Guwahati,600,263,337,58,Weekend,No,2025-01-12,medium
TR8900,Gorakhpur,Dibrugarh,600,151,449,32,Weekend,No,2024-08-17,low
TR8901,Gorakhpur,Agartala,600,185,415,5,Weekday,No,2025-05-26,low
TR8902,Gorakhpur,Silchar,600,174,426,21,Weekend,No,2024-12-21,low
TR8903,Gorakhpur,Visakhapatnam,600,178,422,11,Weekday,No,2025-04-03,low
TR8904,Gorakhpur,Vijayawada,600,276,324,28,Weekday,No,2025-06-26,medium
TR8905,Gorakhpur,Guntur,600,172,428,14,Weekday,No,2025-06-03,low
TR8906,Gorakhpur,Tirupati,600,142,458,4,Weekday,No,2024-06-26,low
TR8907,Gorakhpur,Rajahmundry,600,259,341,10,Weekend,No,2025-07-06,medium
TR8908,Gorakhpur,Warangal,600,154,446,29,Weekday,No,2025-01-31,low
TR8909,Gorakhpur,Nizamabad,600,92,508,8,Weekday,No,2025-11-11,low
TR8910,Gorakhpur,Coimbatore,600,133,467,1,Weekend,No,2025-04-27,low
TR8911,Gorakhpur,Madurai,600,109,491,16,Weekday,No,2025-10-13,low
TR8912,Gorakhpur,Trichy,600,90,510,38,Weekday,No,2025-12-16,low
TR8913,Gorakhpur,Salem,600,152,448,37,Weekend,No,2025-12-27,low
TR8914,Gorakhpur,Erode,600,166,434,23,Weekend,No,2025-06-28,low
TR8915,Gorakhpur,Tirunelveli,600,226,374,39,Weekday,No,2025-03-12,low
TR8916,Gorakhpur,Thoothukudi,600,199,401,11,Weekday,No,2024-03-27,low
TR8917,Gorakhpur,Vellore,600,197,403,43,Weekday,No,2024-10-09,low
TR8918,Gorakhpur,Kochi,600,126,474,1,Weekday,No,2024-12-13,low
TR8919,Gorakhpur,Thiruvananthapuram,600,211,389,8,Weekday,No,2025-07-24,low
TR8920,Gorakhpur,Kozhikode,600,236,364,55,Weekday,No,2025-03-06,low
TR8921,Gorakhpur,Thrissur,600,188,412,28,Weekend,No,2024-11-17,low
TR8922,Gorakhpur,Kollam,600,189,411,33,Weekday,No,2024-04-17,low
TR8923,Gorakhpur,Mysore,600,108,492,23,Weekend,No,2025-06-07,low
TR8924,Gorakhpur,Mangalore,600,220,380,38,Weekday,No,2024-11-11,low
TR8925,Gorakhpur,Hubli,600,254,346,44,Weekend,No,2024-01-27,medium
TR8926,Gorakhpur,Belgaum,600,184,416,46,Weekday,No,2024-07-26,low
TR8927,Gorakhpur,Davangere,600,140,460,14,Weekend,Yes,2025-10-04,low
TR8928,Gorakhpur,Vadodara,600,161,439,37,Weekday,No,2024-03-27,low
TR8929,Gorakhpur,Rajkot,600,149,451,47,Weekday,No,2024-10-23,low
TR8930,Gorakhpur,Jamnagar,600,152,448,24,Weekday,No,2025-01-09,low
TR8931,Gorakhpur,Bhavnagar,600,200,400,22,Weekend,No,2024-03-02,low
TR8932,Gorakhpur,Gandhinagar,600,182,418,37,Weekday,No,2024-05-01,low
TR8933,Gorakhpur,Nashik,600,217,383,34,Weekday,No,2025-11-18,low
TR8934,Gorakhpur,Aurangabad,600,187,413,15,Weekday,No,2025-03-07,low
TR8935,Gorakhpur,Kolhapur,600,127,473,57,Weekend,No,2024-06-02,low
TR8936,Gorakhpur,Solapur,600,145,455,33,Weekend,No,2024-05-04,low
TR8937,Gorakhpur,Thane,600,142,458,33,Weekday,No,2024-11-07,low
TR8938,Gorakhpur,Navi Mumbai,600,160,440,12,Weekday,No,2025-06-12,low
TR8939,Gorakhpur,Amravati,600,255,345,40,Weekday,No,2025-06-17,medium
TR8940,Gorakhpur,Jodhpur,600,263,337,55,Weekday,No,2024-05-22,medium
TR8941,Gorakhpur,Udaipur,600,209,391,43,Weekend,No,2025-06-14,low
TR8942,Gorakhpur,Ajmer,600,175,425,30,Weekday,No,2025-10-17,low
TR8943,Gorakhpur,Kota,600,104,496,38,Weekday,No,2024-06-14,low
TR8944,Gorakhpur,Bikaner,600,180,420,14,Weekend,No,2024-01-20,low
TR8945,Gorakhpur,Alwar,600,131,469,3,Weekday,No,2025-12-01,low
TR8946,Gorakhpur,Varanasi,600,247,353,38,Weekday,No,2025-01-16,medium
TR8947,Gorakhpur,Prayagraj,600,92,508,10,Weekday,Yes,2025-07-21,low
TR8948,Gorakhpur,Agra,600,187,413,5,Weekday,No,2024-08-21,low
TR8949,Gorakhpur,Meerut,600,127,473,46,Weekday,No,2024-08-06,low
TR8950,Gorakhpur,Bareilly,600,168,432,26,Weekday,No,2024-06-13,low
TR8951,Gorakhpur,Mathura,600,201,399,51,Weekday,No,2024-06-07,low
TR8952,Gorakhpur,Dehradun,600,218,382,51,Weekday,No,2024-12-10,low
TR8953,Gorakhpur,Haridwar,600,166,434,7,Weekday,No,2024-03-18,low
TR8954,Gorakhpur,Amritsar,600,205,395,46,Weekend,Yes,2025-09-07,low
TR8955,Gorakhpur,Ludhiana,600,137,463,20,Weekday,No,2025-01-08,low
TR8956,Gorakhpur,Jalandhar,600,181,419,42,Weekday,No,2025-10-31,low
TR8957,Gorakhpur,Patiala,600,217,383,2,Weekday,No,2025-01-02,low
TR8958,Gorakhpur,Chandigarh,600,185,415,28,Weekday,No,2024-08-09,low
TR8959,Gorakhpur,Jammu,600,144,456,37,Weekend,Yes,2025-01-11,low
TR8960,Gorakhpur,Srinagar,600,156,444,26,Weekday,Yes,2024-04-22,low
TR8961,Gorakhpur,Raipur,600,218,382,33,Weekday,No,2025-08-25,low
TR8962,Gorakhpur,Bilaspur,600,117,483,0,Weekday,Yes,2025-06-10,low
TR8963,Gorakhpur,Durg,600,124,476,0,Weekday,No,2024-04-17,low
TR8964,Gorakhpur,Jabalpur,600,198,402,36,Weekend,No,2025-03-01,low
TR8965,Gorakhpur,Gwalior,600,148,452,24,Weekday,No,2025-01-28,low
TR8966,Gorakhpur,Ujjain,600,99,501,34,Weekend,Yes,2024-05-26,low
TR8967,Gorakhpur,Rewa,600,234,366,21,Weekend,No,2024-03-30,low
TR8968,Gorakhpur,Dhanbad,600,116,484,0,Weekday,No,2025-07-09,low
TR8969,Gorakhpur,Asansol,600,159,441,42,Weekday,No,2024-07-12,low
TR8970,Gorakhpur,Jamshedpur,600,139,461,8,Weekday,No,2025-01-14,low
TR8971,Gorakhpur,Tatanagar,600,155,445,47,Weekend,No,2024-06-30,low
TR8972,Gorakhpur,Gaya,600,126,474,0,Weekday,No,2025-04-22,low
TR8973,Gorakhpur,Muzaffarpur,600,203,397,55,Weekday,No,2024-02-05,low
TR8974,Gorakhpur,Bhagalpur,600,174,426,15,Weekday,No,2024-09-19,low
TR8975,Gorakhpur,Siliguri,600,216,384,53,Weekday,No,2025-02-03,low
TR8976,Gorakhpur,New Jalpaiguri,600,140,460,0,Weekend,No,2024-11-16,low
TR8977,Gorakhpur,Durgapur,600,271,329,27,Weekend,No,2025-03-23,medium
TR8978,Gorakhpur,Howrah,600,90,510,25,Weekend,No,2024-05-11,low
TR8979,Gorakhpur,Malda,600,93,507,9,Weekday,Yes,2024-11-18,low
TR8980,Gorakhpur,Panaji,600,253,347,28,Weekday,No,2025-07-07,medium
TR8981,Mathura,Delhi,600,192,408,12,Weekend,No,2024-08-31,low
TR8982,Mathura,New Delhi,600,185,415,26,Weekday,Yes,2024-04-24,low
TR8983,Mathura,Mumbai,600,190,410,22,Weekday,No,2025-09-11,low
TR8984,Mathura,Chennai,600,196,404,11,Weekday,No,2025-07-22,low
TR8985,Mathura,Kolkata,600,183,417,47,Weekday,No,2025-05-12,low
TR8986,Mathura,Bangalore,600,123,477,31,Weekday,No,2025-08-06,low
TR8987,Mathura,Hyderabad,600,208,392,50,Weekday,Yes,2025-07-23,low
TR8988,Mathura,Pune,600,201,399,48,Weekend,No,2025-06-29,low
TR8989,Mathura,Ahmedabad,600,238,362,15,Weekday,No,2025-01-07,low
TR8990,Mathura,Jaipur,600,254,346,17,Weekday,No,2024-01-15,medium
TR8991,Mathura,Surat,600,185,415,57,Weekday,No,2025-03-12,low
TR8992,Mathura,Lucknow,600,110,490,18,Weekday,No,2024-07-18,low
TR8993,Mathura,Kanpur,600,254,346,5,Weekend,No,2025-07-19,medium
TR8994,Mathura,Nagpur,600,120,480,32,Weekend,No,2024-12-08,low
TR8995,Mathura,Indore,600,185,415,58,Weekday,No,2025-10-23,low
TR8996,Mathura,Bhopal,600,157,443,14,Weekday,No,2025-03-11,low
TR8997,Mathura,Patna,600,148,452,38,Weekday,No,2025-02-06,low
TR8998,Mathura,Ranchi,600,206,394,20,Weekend,No,2025-11-02,low
TR8999,Mathura,Bhubaneswar,600,181,419,23,Weekday,No,2024-12-13,low
TR9000,Mathura,Cuttack,600,194,406,27,Weekday,No,2024-10-01,low
TR9001,Mathura,Puri,600,130,470,8,Weekend,No,2024-09-28,low
TR9002,Mathura,Rourkela,600,161,439,23,Weekday,No,2025-10-01,low
TR9003,Mathura,Sambalpur,600,132,468,16,Weekend,Yes,2025-07-06,low
TR9004,Mathura,Guwahati,600,159,441,49,Weekday,No,2024-04-29,low
TR9005,Mathura,Dibrugarh,600,163,437,13,Weekday,No,2024-12-26,low
TR9006,Mathura,Agartala,600,257,343,50,Weekend,No,2024-09-28,medium
TR9007,Mathura,Silchar,600,156,444,1,Weekday,No,2025-04-17,low
TR9008,Mathura,Visakhapatnam,600,90,510,24,Weekday,No,2024-02-08,low
TR9009,Mathura,Vijayawada,600,236,364,16,Weekday,No,2025-06-06,low
TR9010,Mathura,Guntur,600,191,409,26,Weekday,No,2025-06-26,low
TR9011,Mathura,Tirupati,600,163,437,46,Weekday,No,2024-06-14,low
TR9012,Mathura,Rajahmundry,600,148,452,57,Weekend,Yes,2024-04-20,low
TR9013,Mathura,Warangal,600,123,477,43,Weekday,No,2025-04-03,low
TR9014,Mathura,Nizamabad,600,262,338,30,Weekend,No,2024-07-06,medium
TR9015,Mathura,Coimbatore,600,171,429,30,Weekday,No,2025-11-19,low
TR9016,Mathura,Madurai,600,90,510,59,Weekend,Yes,2025-07-20,low
TR9017,Mathura,Trichy,600,185,415,59,Weekend,No,2025-11-29,low
TR9018,Mathura,Salem,600,227,373,45,Weekend,No,2025-01-25,low
TR9019,Mathura,Erode,600,176,424,9,Weekday,No,2025-11-17,low
TR9020,Mathura,Tirunelveli,600,126,474,15,Weekday,No,2024-01-11,low
TR9021,Mathura,Thoothukudi,600,121,479,16,Weekday,No,2024-07-30,low
TR9022,Mathura,Vellore,600,125,475,13,Weekday,No,2024-01-02,low
TR9023,Mathura,Kochi,600,242,358,58,Weekend,No,2025-05-10,medium
TR9024,Mathura,Thiruvananthapuram,600,166,434,9,Weekday,Yes,2025-01-08,low
TR9025,Mathura,Kozhikode,600,90,510,51,Weekday,No,2024-07-29,low
TR9026,Mathura,Thrissur,600,187,413,48,Weekend,Yes,2024-08-10,low
TR9027,Mathura,Kollam,600,176,424,31,Weekday,No,2025-04-15,low
TR9028,Mathura,Mysore,600,147,453,18,Weekend,Yes,2024-05-11,low
TR9029,Mathura,Mangalore,600,120,480,15,Weekend,No,2025-01-11,low
TR9030,Mathura,Hubli,600,118,482,40,Weekday,No,2025-03-24,low
TR9031,Mathura,Belgaum,600,221,379,40,Weekday,No,2024-06-24,low
TR9032,Mathura,Davangere,600,181,419,32,Weekend,Yes,2024-06-15,low
TR9033,Mathura,Vadodara,600,192,408,34,Weekend,No,2024-09-15,low
TR9034,Mathura,Rajkot,600,181,419,49,Weekend,No,2025-03-08,low
TR9035,Mathura,Jamnagar,600,185,415,45,Weekday,Yes,2024-07-04,low
TR9036,Mathura,Bhavnagar,600,146,454,45,Weekday,No,2024-10-04,low
TR9037,Mathura,Gandhinagar,600,159,441,16,Weekend,Yes,2025-02-01,low
TR9038,Mathura,Nashik,600,225,375,3,Weekday,No,2024-05-16,low
TR9039,Mathura,Aurangabad,600,237,363,27,Weekday,No,2025-02-19,low
TR9040,Mathura,Kolhapur,600,110,490,20,Weekday,Yes,2024-04-10,low
TR9041,Mathura,Solapur,600,159,441,20,Weekend,No,2024-04-14,low
TR9042,Mathura,Thane,600,209,391,31,Weekend,Yes,2024-06-22,low
TR9043,Mathura,Navi Mumbai,600,259,341,55,Weekend,No,2024-07-28,medium
TR9044,Mathura,Amravati,600,254,346,48,Weekday,No,2024-01-22,medium
TR9045,Mathura,Jodhpur,600,131,469,40,Weekday,No,2025-12-03,low
TR9046,Mathura,Udaipur,600,230,370,42,Weekday,No,2024-08-13,low
TR9047,Mathura,Ajmer,600,172,428,24,Weekday,Yes,2025-08-11,low
TR9048,Mathura,Kota,600,219,381,32,Weekday,No,2025-10-21,low
TR9049,Mathura,Bikaner,600,207,393,26,Weekday,No,2025-08-08,low
TR9050,Mathura,Alwar,600,108,492,48,Weekend,No,2025-08-30,low
